Area,Name,Category,Typical Closing Time,Address,Phone,Website,Driving Distance,Google Maps Driving Link,Vibe Tags,Latitude,Longitude
Greenwood,Baranof,Dive Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Baranof+Seattle&travelmode=driving,"drinks, social",47.6921,-122.3561
Greenwood,The Angry Beaver,Sports Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=The+Angry+Beaver+Seattle&travelmode=driving,"drinks, group-friendly, social, sports",47.6968,-122.3564
Greenwood,Gainsbourg,Bistro / Bar,Late,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Gainsbourg+Seattle&travelmode=driving,"drinks, social",47.697,-122.3545
Greenwood,Yard of Ale,Dive Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Yard+of+Ale+Seattle&travelmode=driving,"drinks, social",47.6993,-122.3537
Greenwood,Draft Punk,Beer Bar,12:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Draft+Punk+Seattle&travelmode=driving,"drinks, social",47.701,-122.3525
Shoreline,Driftwood Players Lounge,Bar,1:00–2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Driftwood+Players+Lounge+Seattle&travelmode=driving,"drinks, social",47.7571,-122.3461
Shoreline,Echo Lake Cafe (Bar),Restaurant / Bar,10:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Echo+Lake+Cafe+(Bar)+Seattle&travelmode=driving,"drinks, food-focused, late-eats, social",47.7579,-122.3444
Shoreline,The Rez,Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=The+Rez+Seattle&travelmode=driving,"drinks, social",47.7611,-122.3441
Lake City,Hellbent Brewing (Taproom),Brewery,11:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Hellbent+Brewing+(Taproom)+Seattle&travelmode=driving,"chill, social",47.7127,-122.2914
Lake City,Growler Guys,Beer Bar,11:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Growler+Guys+Seattle&travelmode=driving,"drinks, social",47.7156,-122.2908
Central District,Neighbor Lady,Wine Bar,12:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Neighbor+Lady+Seattle&travelmode=driving,"drinks, social",47.6129,-122.2999
Central District,The Royal Room,Music Venue / Bar,Late,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=The+Royal+Room+Seattle&travelmode=driving,"drinks, live-music, loud, social",47.6152,-122.2991
Central District,Catfish Corner (Late),Restaurant,10:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Catfish+Corner+(Late)+Seattle&travelmode=driving,"food-focused, late-eats",47.6142,-122.2966
Central District,Vito's Madrona,Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Vito's+Madrona+Seattle&travelmode=driving,"drinks, social",47.6192,-122.2971
First Hill,The Hideout,Cocktail Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=The+Hideout+Seattle&travelmode=driving,"date-friendly, drinks, social, upscale",47.6133,-122.3267
First Hill,The Woods,Taproom,12:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=The+Woods+Seattle&travelmode=driving,"chill, social",47.6147,-122.3254
Beacon Hill,Oak,Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Oak+Seattle&travelmode=driving,"drinks, social",47.5799,-122.3115
Beacon Hill,Perihelion Brewery,Brewery,11:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Perihelion+Brewery+Seattle&travelmode=driving,"chill, social",47.5813,-122.3102
Beacon Hill,Bar Del Corso (Bar),Restaurant / Bar,11:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Bar+Del+Corso+(Bar)+Seattle&travelmode=driving,"drinks, food-focused, late-eats, social",47.5836,-122.3093
Beacon Hill,Ciudad,Restaurant / Bar,11:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Ciudad+Seattle&travelmode=driving,"drinks, food-focused, late-eats, social",47.5868,-122.3089
Rainier Valley,The Royal Esquire Club,Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=The+Royal+Esquire+Club+Seattle&travelmode=driving,"drinks, social",47.5415,-122.2867
Rainier Valley,Hilltop Ale House,Pub,12:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Hilltop+Ale+House+Seattle&travelmode=driving,"drinks, social",47.542,-122.285
Rainier Valley,The Canterbury Ale House,Pub,12:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=The+Canterbury+Ale+House+Seattle&travelmode=driving,"drinks, social",47.5461,-122.2851
Rainier Valley,The Redwood,Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=The+Redwood+Seattle&travelmode=driving,"drinks, social",47.5493,-122.2846
Rainier Valley,Sam Choy's Poke (Late),Restaurant,10:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Sam+Choy's+Poke+(Late)+Seattle&travelmode=driving,"food-focused, late-eats",47.5495,-122.2827
University District,Blue Moon Tavern,Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Blue+Moon+Tavern+Seattle&travelmode=driving,"drinks, social",47.6648,-122.3154
University District,Earl's on the Ave,Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Earl's+on+the+Ave+Seattle&travelmode=driving,"drinks, social",47.662,-122.312
University District,Finn MacCool's,Pub,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Finn+MacCool's+Seattle&travelmode=driving,"drinks, social",47.6682,-122.3131
University District,College Inn Pub,Pub,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=College+Inn+Pub+Seattle&travelmode=driving,"drinks, social",47.6705,-122.3123
University District,Thai Tom (Late),Restaurant,10:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Thai+Tom+(Late)+Seattle&travelmode=driving,"food-focused, late-eats",47.6725,-122.3113
University District,Aladdin Gyro-Cery,Restaurant,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Aladdin+Gyro-Cery+Seattle&travelmode=driving,"food-focused, late-eats",47.67,-122.308
Wallingford,Murphy's Pub,Pub,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Murphy's+Pub+Seattle&travelmode=driving,"drinks, social",47.6636,-122.3368
Wallingford,The Octopus Bar,Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=The+Octopus+Bar+Seattle&travelmode=driving,"drinks, social",47.6665,-122.3362
Wallingford,Sully's Snowgoose Saloon,Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Sully's+Snowgoose+Saloon+Seattle&travelmode=driving,"drinks, social",47.6661,-122.3341
Wallingford,Union Saloon,Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Union+Saloon+Seattle&travelmode=driving,"drinks, social",47.6696,-122.3338
Madison Valley,Bottlehouse,Wine Bar,12:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Bottlehouse+Seattle&travelmode=driving,"drinks, social",47.6363,-122.2836
Madison Valley,The Lookout Landing,Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=The+Lookout+Landing+Seattle&travelmode=driving,"drinks, social",47.6356,-122.2813
Madrona,Hi-Spot Cafe (Late),Restaurant,10:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Hi-Spot+Cafe+(Late)+Seattle&travelmode=driving,"food-focused, late-eats",47.6126,-122.2893
Madrona,Vendemmia (Bar),Restaurant / Bar,11:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Vendemmia+(Bar)+Seattle&travelmode=driving,"drinks, food-focused, late-eats, social",47.6185,-122.2903
Madrona,St. Clouds,Restaurant / Bar,11:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=St.+Clouds+Seattle&travelmode=driving,"drinks, food-focused, late-eats, social",47.619,-122.2885
South Lake Union,Flatstick Pub (SLU),Bar / Games,12:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Flatstick+Pub+(SLU)+Seattle&travelmode=driving,"drinks, games, playful, social",47.6276,-122.3373
South Lake Union,Local 360 (Bar),Restaurant / Bar,11:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Local+360+(Bar)+Seattle&travelmode=driving,"drinks, food-focused, late-eats, social",47.6335,-122.3383
South Lake Union,Teku Tavern,Beer Bar,12:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Teku+Tavern+Seattle&travelmode=driving,"drinks, social",47.6343,-122.3367
South Lake Union,White Swan Public House,Pub,11:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=White+Swan+Public+House+Seattle&travelmode=driving,"drinks, social",47.6348,-122.3349
South Lake Union,The Wharf,Bar,1:00–2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=The+Wharf+Seattle&travelmode=driving,"drinks, social",47.6377,-122.3344
Burien,Bison Creek Pizza (Bar),Restaurant / Bar,11:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Bison+Creek+Pizza+(Bar)+Seattle&travelmode=driving,"drinks, food-focused, late-eats, social",47.4718,-122.3479
Burien,909 Coffee & Wine,Wine Bar,11:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=909+Coffee+&+Wine+Seattle&travelmode=driving,"drinks, social",47.472,-122.346
Burien,Classic Eats,Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Classic+Eats+Seattle&travelmode=driving,"drinks, social",47.4776,-122.3468
Burien,Smarty Pants Garage,Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Smarty+Pants+Garage+Seattle&travelmode=driving,"drinks, social",47.4766,-122.3443
Burien,Elliott Bay Brewing (Burien),Brewpub,11:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Elliott+Bay+Brewing+(Burien)+Seattle&travelmode=driving,"drinks, social",47.4813,-122.3446
Renton,The Berliner Pub,Pub,12:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=The+Berliner+Pub+Seattle&travelmode=driving,"drinks, social",47.4878,-122.2194
Renton,Dubtown Brewing,Brewery,11:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Dubtown+Brewing+Seattle&travelmode=driving,"chill, social",47.4895,-122.2182
Renton,Hop Garden,Beer Bar,12:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Hop+Garden+Seattle&travelmode=driving,"drinks, social",47.49,-122.2165
Tukwila,Azteca (Bar),Restaurant / Bar,11:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Azteca+(Bar)+Seattle&travelmode=driving,"drinks, food-focused, late-eats, social",47.4776,-122.2628
Tukwila,Great American Casino Tukwila,Casino / Bar,24h,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Great+American+Casino+Tukwila+Seattle&travelmode=driving,"drinks, social",47.4796,-122.2618
Northgate,Watershed Pub,Pub,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Watershed+Pub+Seattle&travelmode=driving,"drinks, social",47.7119,-122.3299
Northgate,Bierstube,Pub,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Bierstube+Seattle&travelmode=driving,"drinks, social",47.7127,-122.3284
Lake Forest Park,Third Place Commons (Bar),Restaurant / Bar,10:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Third+Place+Commons+(Bar)+Seattle&travelmode=driving,"drinks, food-focused, late-eats, social",47.7574,-122.2812
Lake Forest Park,Elliott Bay Brewing (LFP),Brewpub,11:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Elliott+Bay+Brewing+(LFP)+Seattle&travelmode=driving,"drinks, social",47.7594,-122.2802
Lake Forest Park,Stoup Brewing (Garden),Brewery,11:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Stoup+Brewing+(Garden)+Seattle&travelmode=driving,"chill, social",47.7605,-122.2788
Magnolia,Magnolia Village Pub,Pub,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Magnolia+Village+Pub+Seattle&travelmode=driving,"drinks, social",47.6409,-122.4005
Magnolia,The Lookout (Magnolia),Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=The+Lookout+(Magnolia)+Seattle&travelmode=driving,"drinks, social",47.6435,-122.3997
Interbay,Slim's Tavern,Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Slim's+Tavern+Seattle&travelmode=driving,"drinks, social",47.6419,-122.3719
Interbay,Holy Mountain Brewing (Taproom),Brewery,11:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Holy+Mountain+Brewing+(Taproom)+Seattle&travelmode=driving,"chill, social",47.6442,-122.3711
Interbay,Queen Anne Beerhall (Interbay side),Beer Hall,11:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Queen+Anne+Beerhall+(Interbay+side)+Seattle&travelmode=driving,"lively, social",47.6423,-122.3682
White Center,Can Bar,Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Can+Bar+Seattle&travelmode=driving,"drinks, social",47.5191,-122.3541
White Center,Zippy's Giant Burgers (Late),Restaurant,10:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Zippy's+Giant+Burgers+(Late)+Seattle&travelmode=driving,"food-focused, late-eats",47.5223,-122.3536
White Center,Boomerang Bar,Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Boomerang+Bar+Seattle&travelmode=driving,"drinks, social",47.5249,-122.3529
White Center,Beer Star,Beer Bar,11:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Beer+Star+Seattle&travelmode=driving,"drinks, social",47.5257,-122.3513
White Center,Future Primitive Brewing,Brewery,11:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Future+Primitive+Brewing+Seattle&travelmode=driving,"chill, social",47.5271,-122.35
Kent,The Harp Bar & Restaurant,Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=The+Harp+Bar+&+Restaurant+Seattle&travelmode=driving,"drinks, social",47.3834,-122.2362
Kent,Cloud 9 Bar & Grill,Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Cloud+9+Bar+&+Grill+Seattle&travelmode=driving,"drinks, social",47.3836,-122.2343
Kent,Nana's Southern Kitchen (Bar),Restaurant / Bar,10:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Nana's+Southern+Kitchen+(Bar)+Seattle&travelmode=driving,"drinks, food-focused, late-eats, social",47.3886,-122.2348
Auburn,Dave's of Auburn,Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Dave's+of+Auburn+Seattle&travelmode=driving,"drinks, social",47.3118,-122.2304
Auburn,The Brick Sports Bar & Grill,Sports Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=The+Brick+Sports+Bar+&+Grill+Seattle&travelmode=driving,"drinks, group-friendly, social, sports",47.3123,-122.2286
Everett,The Independent Beer Bar,Beer Bar,12:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=The+Independent+Beer+Bar+Seattle&travelmode=driving,"drinks, social",47.9811,-122.2031
Everett,Scuttlebutt Brewing (Taproom),Brewery,11:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Scuttlebutt+Brewing+(Taproom)+Seattle&travelmode=driving,"chill, social",47.9846,-122.2028
Everett,Tony V's Garage,Music Venue / Bar,Late,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Tony+V's+Garage+Seattle&travelmode=driving,"drinks, live-music, loud, social",47.9875,-122.2023
Everett,Madison Avenue Pub,Pub,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Madison+Avenue+Pub+Seattle&travelmode=driving,"drinks, social",47.9853,-122.1992
Everett,Black Lab Gallery,Bar,11:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Black+Lab+Gallery+Seattle&travelmode=driving,"drinks, social",47.987,-122.198
Skyway,Mac's Triangle Pub,Pub,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Mac's+Triangle+Pub+Seattle&travelmode=driving,"drinks, social",47.4903,-122.2952
Skyway,Lariat Bar,Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Lariat+Bar+Seattle&travelmode=driving,"drinks, social",47.495,-122.2955
Skyway,7 Star Lounge,Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=7+Star+Lounge+Seattle&travelmode=driving,"drinks, social",47.4979,-122.295
Skyway,Skyway Bar & Grill,Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Skyway+Bar+&+Grill+Seattle&travelmode=driving,"drinks, social",47.4963,-122.2922
Skyway,Club Rodeo,Nightclub,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Club+Rodeo+Seattle&travelmode=driving,"dancey, high-energy, late-night",47.501,-122.2925
Columbia City,The Royal Room (Back Bar),Music Venue / Bar,Late,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=The+Royal+Room+(Back+Bar)+Seattle&travelmode=driving,"drinks, live-music, loud, social",47.5624,-122.2882
Columbia City,Hitchcock (Bar),Restaurant / Bar,11:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Hitchcock+(Bar)+Seattle&travelmode=driving,"drinks, food-focused, late-eats, social",47.5665,-122.2883
Columbia City,Geraldine's Counter (Late),Restaurant,10:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Geraldine's+Counter+(Late)+Seattle&travelmode=driving,"food-focused, late-eats",47.5667,-122.2864
Columbia City,Bar Cotto,Wine Bar,12:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Bar+Cotto+Seattle&travelmode=driving,"drinks, social",47.5687,-122.2854
Columbia City,Rookies Sports Bar,Sports Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Rookies+Sports+Bar+Seattle&travelmode=driving,"drinks, group-friendly, social, sports",47.5683,-122.2832
Crown Hill,Larsen's Bakery (Cafe Late),Cafe,10:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Larsen's+Bakery+(Cafe+Late)+Seattle&travelmode=driving,"cozy, social",47.697,-122.3765
Crown Hill,Corner of Bitter & Sweet,Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Corner+of+Bitter+&+Sweet+Seattle&travelmode=driving,"drinks, social",47.6981,-122.3751
Crown Hill,Blue Star Cafe & Pub,Pub,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Blue+Star+Cafe+&+Pub+Seattle&travelmode=driving,"drinks, social",47.6989,-122.3735
Crown Hill,Pono Ranch,Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Pono+Ranch+Seattle&travelmode=driving,"drinks, social",47.703,-122.3735
Crown Hill,North City Bistro (Bar),Restaurant / Bar,11:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=North+City+Bistro+(Bar)+Seattle&travelmode=driving,"drinks, food-focused, late-eats, social",47.7038,-122.3719
Green Lake,Spuds Fish & Chips (Late),Restaurant,10:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Spuds+Fish+&+Chips+(Late)+Seattle&travelmode=driving,"food-focused, late-eats",47.6824,-122.3412
Green Lake,The Green Lake Bar,Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=The+Green+Lake+Bar+Seattle&travelmode=driving,"drinks, social",47.6823,-122.3392
Green Lake,72nd Street Ale House,Pub,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=72nd+Street+Ale+House+Seattle&travelmode=driving,"drinks, social",47.6852,-122.3386
Green Lake,Teddy's Tavern,Dive Bar,2:00 AM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Teddy's+Tavern+Seattle&travelmode=driving,"drinks, social",47.6902,-122.3391
Green Lake,Atlantic Crossing (Late),Pub,11:00 PM,,,,Click link,https://www.google.com/maps/dir/?api=1&origin=Little+Red+Hen+Seattle&destination=Atlantic+Crossing+(Late)+Seattle&travelmode=driving,"drinks, social",47.6901,-122.3371
